CONTRACT_ID;ENTITY_NAME;DEPARTMENT;MUNICIPALITY_TYPE;PROCESS_TYPE;CONTRACT_OBJECT;OBJETC_DETAIL;ESTIMATED_COST_ORIG;CONTRACT_VALUE_ORIG;ADDITIONAL_COST_ORIG;FINAL_COST_ORIG;YEAR;CONTRACT_DATE;START_DATE;ORIGINAL_DEADLINE;END_DATE;ID_ADJUDICACION;URLPROCESO;NIT_ENTIDAD;ID_CONTRATISTA;DPTO_MUN_CONTRATISTA;MUNICIPALITY;NOM_CONTRATISTA;ESTIMATED_COST_NORM;CONTRACT_VALUE_NORM;ADDITIONAL_COST_NORM;FINAL_COST_NORM;ADDITIONAL_TIME;FINAL_DEADLINE;PROJECT_INTENSITY_NORM;PROJECT_INTENSITY_ORIG;AWARD_GROWTH_NORM;AWARD_GROWTH_ORIG;COST_DEVIATION_ORIG;COST_DEVIATION_NORM;TIME_DEVIATION;OWNER;REGION;GROUP
18-21-3098-7670040;CASANARE - ALCALDIA MUNICIPIO DE SABANALARGA;CASANARE;TYPE_6;LICITACIÓN OBRA PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;CONSTRUCCION DE LA MALLA VIAL DEL CASCO URBANO DEL MUNICIPIO DE SABANALARGA Y CENTRO POBLADO AGUACLARA EN EL DEPARTAMENTO DE CASANARE;2657708662,0;2656701894,0;0,0;2656701894,0;2018;2018-07-03;2018-07-03;180;2019-04-03;7670040;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-3098'};800094844-4;9011936044;Meta;Sabanalarga;UNION TEMPORAL VIAS SABANA;3401,9019228356897;3400,613246599645;0,0;3400,613246599645;90;270;18,892295814442473;14759454,966666667;-0,0003788105199018428;-0,00037881051990189886;0,0;0,0;0,5;MUNICIPALITY;ORINOQUIA;Vias secundarias hasta 2020
15-1-153730-4419397;TOLIMA - ALCALDIA MUNICIPIO DE PALOCABILDO;TOLIMA;TYPE_6;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;MEJORAMIENTO Y MANTENIMIENTO DE LA RED VIAL URBANA DEL MUNICIPIO DE PALOCABILDO  DEPARTAMENTO DEL TOLIMA;1237014620,0;1237014620,0;0,0;1237014620,0;2016;2016-02-27;2016-03-01;180;2016-09-01;4419397;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-153730'};891380007-3;900930284;Tolima;Palocabildo;UNIN TEMPORAL VAS PALOCABILDO;1794,1919632173237;1794,1919632173237;0,0;1794,1919632173237;0;180;9,967733128985133;6872303,444444444;0,0;0,0;0,0;0,0;0,0;MUNICIPALITY;ANDINA;Vias secundarias hasta 2020
14-1-120226-2715989;ANTIOQUIA - ALCALDIA MUNICIPIO DE APARTADO;ANTIOQUIA;TYPE_4;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"MEJORAMIENTO; MANTENIMIENTO Y CONSERVACION DE LA VIA APARTADO ¿ CHURIDO MEDIO ¿ PANCHA; EN EL MUNICIPIO DE APARTADO EN EL DEPARTAMENTO DE ANTIOQUIA.";720000000,0;712675271,0;129800000,0;842475271,0;2014;2014-07-11;2014-07-21;150;2014-12-21;2715989;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-120226'};890980095;12722970 DE VALLEDUPAR;Antioquia;Apartadó;JOSE LUIS ALDANA ARRIETA;1168,8311688311687;1156,940375;210,71428571428572;1367,6546607142857;0;150;7,712935833333333;4751168,473333334;-0,010173234722222214;-0,010173234722222223;0,18213063548265027;0,18213063548265035;0,0;MUNICIPALITY;ANDINA;Vias secundarias hasta 2020
18-1-196739-8294211;ARAUCA - ALCALDIA MUNICIPIO DE ARAUCA;ARAUCA;TYPE_4;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"MEJORAMIENTO DE LA VIA CLARINETERO; BOCAS DEL ARAUCA - EL VAPOR; EN PAVIMENTO FLEXIBLE; DESDE EL K2+965 HASTA EL K4+065 EN EL MUNICIPIO DE ARAUCA; DEPARTAMENTO DE ARAUCA";2827606685,0;2827593940,0;0,0;2827593940,0;2019;2019-02-01;2019-02-01;150;2019-07-01;8294211;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-196739'};800102504;901250453;Arauca;Arauca;CONSORCIO CLARINETERO;3414,505558400031;3414,4901680440903;0,0;3414,4901680440903;0;150;22,7632677869606;18850626,266666666;-4,507345405521166e-06;-4,507345405430741e-06;0,0;0,0;0,0;MUNICIPALITY;ORINOQUIA;Vias secundarias hasta 2020
15-1-144212-3922151;SUCRE - ALCALDIA MUNICIPIO DE LA UNION;SUCRE;TYPE_6;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;MANTENIMIENTO DE LA VIA QUE COMUNICA DEL CORREGIMIENTO DE CAYODELGADO  HACIA EL CORREGIMIENTO DE SABANETA EN EL MUNCIPIO DE LA UNION DEPARTAMENTO DE SUCRE;316895162,0;316895162,0;0,0;316895162,0;2015;2015-09-18;2015-09-18;60;2015-11-18;3922151;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-144212'};800050331-9;92446149;Sucre;La Unión;JESUS HERNANDO JULIO TEHERAN;491,80594707845114;491,80594707845114;0,0;491,80594707845114;0;60;8,196765784640853;5281586,033333333;0,0;0,0;0,0;0,0;0,0;MUNICIPALITY;CARIBE;Vias secundarias hasta 2020
14-1-127345-3068192;ATLANTICO - TRANSMETRO S.A.;ATLÁNTICO;TYPE_2;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"CONSTRUCCION DE LAS OBRAS DE PAVIMENTO Y COMPLEMENTARIAS PARA LA AMPLIACION DEL PAR VIAL CARRERA 50 ENTRE LA CALLE 10; CALLE 30 (BARLOVENTO) Y LA CALLE 45 ACERA ORIENTAL (BARRIO ABAJO)";10237586776,0;10150497381,0;0,0;10150497381,0;2014;2014-12-29;2015-01-15;330;2016-10-15;3068192;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-127345'};802021209;9008022146;Atlántico;Barranquilla;UNION  TEMPORAL  PAR VIAL BARRANQUILLA;16619,45905194805;16478,08016396104;0,0;16478,08016396104;315;645;49,93357625442739;30759082,972727273;-0,008506828504170835;-0,008506828504170913;0,0;0,0;0,9545454545454546;MUNICIPALITY;CARIBE;Vias secundarias hasta 2020
15-1-136092-3634927;META - ALCALDIA MUNICIPIO DE SAN MARTIN DE LOS LLANOS;META;TYPE_2;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;¿CONSTRUCCION Y PAVIMENTACION DE VIAS URBANAS EN EL MUNIPCIO DE SAN MARTIN DE LOS LLANOS - DEPARTMENTO DEL META¿.;3138411940,0;3138411940,0;204506964,0;3342918904,0;2015;2015-06-01;2015-06-05;210;2016-01-05;3634927;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-136092'};892099548;9008531304;Meta;San Martín;CONSORCIO VIAS URBANAS;4870,663366182975;4870,663366182975;317,3849057189416;5188,048271901916;0;210;23,193635077061785;14944818,761904761;0,0;0,0;0,0651625624391424;0,06516256243914245;0,0;MUNICIPALITY;ORINOQUIA;Vias secundarias hasta 2020
19-21-8668-8676389;CAUCA - ALCALDIA MUNICIPIO DE SILVIA;CAUCA;TYPE_6;LICITACIÓN OBRA PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"MEJORAMIENTO VIAL LOS EJES 6;7 Y 10 DEL CASCO URBANO DEL MUNICIPIO DE SILVIA; CAUCA";857513893,0;853775802,0;0,0;853775802,0;2019;2019-06-04;2019-06-17;120;2019-10-17;8676389;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-8668'};800095986;901289129;Cauca;Silvia;CONSORCIO INGEVIAS;1035,4997282989339;1030,9857580338987;0,0;1030,9857580338987;0;120;8,591547983615822;7114798,35;-0,004359219168942189;-0,004359219168942374;0,0;0,0;0,0;MUNICIPALITY;PACIFICA;Vias secundarias hasta 2020
15-1-135767-3873313;SANTANDER - ALCALDIA MUNICIPIO DE SABANA DE TORRES;SANTANDER;TYPE_6;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"MEJORAMIENTO VIAL MEDIANTE LA ESTABILIZACION CON EMULSION ASFALTICA EN DIFERENTES SECTORES DEL AREA URBANA DEL MUNICIPIO DE SABANA DE TORRES; SANTANDER";1859634686,0;1859618566,0;0,0;1859618566,0;2015;2015-04-30;2015-07-02;240;2016-03-02;3873313;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-135767'};890204643;8040167337;Santander;Sabana de Torres;FEDERACION COOPERATIVA Y DE ORGANIZACIONES NO GUBERNAMENTALES FEDECOOP;2886,06298750679;2886,0379700473345;0,0;2886,0379700473345;0;240;12,025158208530561;7748410,691666666;-8,668369180984722e-06;-8,668369180977946e-06;0,0;0,0;0,0;MUNICIPALITY;ANDINA;Vias secundarias hasta 2020
14-1-118397-3523780;CUNDINAMARCA - ALCALDIA MUNICIPIO DE SUPATA;CUNDINAMARCA;TYPE_6;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"MEJORAMIENTO; MANTENIMIENTO Y CONSERVACION DE LA VIA MAGOLA - MESITAS EN EL MUNICIPIO DE SUPATA DEL DEPARTAMENTO DE CUNDINAMARCA.";270000000,0;269994378,0;0,0;269994378,0;2014;2014-07-29;2014-07-29;120;2014-11-29;3523780;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-118397'};899999398;9001609960;Cundinamarca;Supatá;PROYECTOS DE INGENIERIA CIVIL Y AMBIENTAL SAS  PROICAM SAS;438,31168831168833;438,3025616883117;0,0;438,3025616883117;0;120;3,6525213474025975;2249953,15;-2,0822222222238486e-05;-2,0822222222222223e-05;0,0;0,0;0,0;MUNICIPALITY;ANDINA;Vias secundarias hasta 2020
14-1-119729-2870735;BOYACA - GOBERNACION;BOYACÁ;OTHER;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"MEJORAMIENTO Y REHABILITACION DE LA VIA CODIGO 6210 SECTOR LA Y-PUENTE BLANCO-SOGAMOSO PASO URBANO ENTRE CALLE 22(EL LAGUITO) A CALLE 58 B(COLEGIO GUSTAVO JIMENEZ); MUNICIPIO DE SOGAMOSO DEPARTAMENTO DE BOYACA.";7413429957,0;7360333000,0;3706039182,0;11066372182,0;2014;2014-08-15;2014-11-03;120;2015-07-03;2870735;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-119729'};891800498;9007598940;Boyacá;Tunja;CONSORCIO GUSTAVO JIMENEZ;12034,788891233766;11948,592532467532;6016,297373376623;17964,889905844157;120;240;99,57160443722942;61336108,333333336;-0,0071622659562412495;-0,007162265956241232;0,5035151510128686;0,5035151510128687;1,0;DEPARTMENT_GOVERNMENT;ANDINA;Vias secundarias hasta 2020
19-21-9462-8560077;BOYACA - ALCALDIA MUNICIPIO DE SOCOTA;BOYACÁ;TYPE_6;LICITACIÓN OBRA PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;MEJORAMIENTO Y PAVIMENTACION DE LA VIA SOCOTA - LOS PINOS EN EL MUNICIPIO DE SOCOTA DEPARTAMENTO DE BOYACA;2791481016,0;2791481014,0;501833990,0;3293315004,0;2019;2019-05-13;2019-05-20;210;2020-02-20;8560077;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-9462'};800026911;79945138;Boyacá;Socotá;ELKIN FERNANDO CELY CRISTANCHO;3370,8816349400327;3370,8816325249118;605,9948002453763;3976,8764327702884;60;270;16,051817297737674;13292766,733333332;-7,164656462632936e-10;-7,164655566477261e-10;0,17977338462385115;0,17977338462385126;0,2857142857142857;MUNICIPALITY;ANDINA;Vias secundarias hasta 2020
17-1-177909-6426689;META - ALCALDIA MUNICIPIO DE LEJANIAS;META;TYPE_6;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;CONSTRUCCION EN PAVIMENTO RIGIDO DE VIAS URBANAS EN EL MUNICIPIO DE LEJANIAS - META;757855459,0;757375446,0;0,0;757375446,0;2017;2017-09-07;2017-09-15;90;2017-12-15;6426689;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-177909'};800019111-5;901112712;Meta;Lejanías;CONSORCIO PAVIMENTOS LEJANIAS 2017;1027,2983528914203;1026,6476792591197;0,0;1026,6476792591197;0;90;11,407196436212441;8415282,733333332;-0,0006333833111570927;-0,0006333833111572269;0,0;0,0;0,0;MUNICIPALITY;ORINOQUIA;Vias secundarias hasta 2020
14-1-109921-2334785;NARINO - ALCALDIA MUNICIPIO DE PUPIALES;NARIÑO;TYPE_6;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"PAVIMENTACION EN CONCRETO RIGIDO VIA CALLE 6TA ENTRE CRA 2DA Y 3RA BARRIO LA UNION CORREGIMIENTO DE JOSE MARIA HERNANDEZ MUNICIPIO DE PUPIALES; DEPARTAMENTO DE NARINO";245174947,0;244980173,0;0,0;244980173,0;2014;2014-02-28;2014-03-07;90;2014-06-07;2334785;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-109921'};800099122;12746936;Nariño;Pupiales;JOSE ADALBERTO HERNANDEZ BENAVIDES;398,0112775974026;397,69508603896105;0,0;397,69508603896105;0;90;4,418834289321789;2722001,922222222;-0,0007944286411939529;-0,0007944286411939145;0,0;0,0;0,0;MUNICIPALITY;PACIFICA;Vias secundarias hasta 2020
16-1-161511-5436922;ANTIOQUIA - ALCALDIA MUNICIPIO DE ENVIGADO;ANTIOQUIA;TYPE_1;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;CONSTRUCCION DEL INTERCAMBIO VIAL DE LA LOMA DEL CHOCHO CON LA TRANSVERSAL INTERMEDIA DEL MUNICIPIO DE ENVIGADO;4673605134,0;4656002814,0;2490965625,0;7146968439,0;2016;2016-12-27;2017-01-05;300;2017-11-29;5436922;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-1-161511'};890982068-2;901035232;Antioquia;Envigado;CONSORCIO DESARROLLO ENVIGADO;6778,694960512289;6753,1641862050465;3612,94881464345;10366,113000848496;28;328;22,510547287350153;15520009,38;-0,003766325886614783;-0,0037663258866147934;0,5350008847739498;0,5350008847739497;0,09333333333333334;MUNICIPALITY;ANDINA;Vias secundarias hasta 2020
18-1-186225-7513416;BOYACA - ALCALDIA MUNICIPIO DE DUITAMA;BOYACÁ;TYPE_5;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;CONSTRUCCION DE INFRAESTRUCTURA VIAL URBANA EN PAVIMENTO FLEXIBLE Y OBRAS COMPLEMENTARIAS POR EL SISTEMA DE PRECIO UNITARIO SIN FORMULA DE REAJUSTE.;1753000000,0;1751949492,0;799935725,0;2551885217,0;2018;2018-04-25;2018-04-25;120;2018-12-16;7513416;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-186225'};800099310-6;901175030;Boyacá;Duitama;CONSORCIO VIAL TUNDAMA;2243,8629771568862;2242,5183131475264;1023,9282130249014;3266,446526172428;115;235;18,687652609562722;14599579,1;-0,0005992629777525792;-0,0005992629777524244;0,4565974810648251;0,4565974810648253;0,9583333333333334;MUNICIPALITY;ANDINA;Vias secundarias hasta 2020
15-1-145046-4014083;INSTITUTO NACIONAL DE VIAS (INVIAS);BOGOTÁ D.C.;OTHER;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"MANTENIMIENTO Y REHABILITACION  DE LA  VIA  CIRCUNVALACION DE LA ISLA DE PROVIDENCIA; PARA EL PROGRAMA ¿VIAS PARA LA EQUIDAD";22230000000,0;21836667597,0;700000000,0;22536667597,0;2015;2015-11-04;2016-01-25;720;2018-06-25;4014083;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-145046'};800215807;8909063880;Antioquia;Bogotá D.C.;PROCOPAL SA;34499,88360363157;33889,4507596803;1086,3661053775122;34975,81686505781;150;870;47,068681610667085;30328704,995833334;-0,01769376531713899;-0,017693765317139003;0,03205617326410045;0,032056173264100284;0,20833333333333334;OTHER;ANDINA;Vias secundarias hasta 2020
17-1-176393-6363840;META - ALCALDIA MUNICIPIO DE ACACIAS;META;TYPE_6;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;REHABILITACION DE VIAS URBANAS DEL MUNICIPIO DE ACACIAS META;476174853,0;475827746,0;0,0;475827746,0;2017;2017-09-01;2017-09-01;90;2017-12-01;6363840;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-176393'};892001457;9011101317;Meta;Acacías;UNION TEMPORAL REHABILITACIN VIAL 2017;645,4708960211029;645,0003809048727;0,0;645,0003809048727;0;90;7,16667089894303;5286974,955555555;-0,0007289486158564681;-0,0007289486158564531;0,0;0,0;0,0;MUNICIPALITY;ORINOQUIA;Vias secundarias hasta 2020
15-1-143704-3919514;CORDOBA - ALCALDIA MUNICIPIO DE PUEBLO NUEVO;CÓRDOBA;TYPE_6;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"MANTENIMIENTO; MEJORAMIENTO Y CONSERVACION DE LA VIA EL VARAL  NIEVA  INTERSECCION VIA PUEBLO NUEVO ARENAS DEL SUR; MUNICIPIO DE PUEBLO NUEVO; DEPARTAMENTO DE CORDOBA";1350000000,0;1349595418,0;0,0;1349595418,0;2015;2015-09-22;2015-09-22;70;2015-12-01;3919514;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-143704'};800096766;78716680;Córdoba;Pueblo Nuevo;JUAN ELIAS MARRUGO HERAZO;2095,134631799488;2094,506740125708;0,0;2094,506740125708;0;70;29,921524858938685;19279934,542857144;-0,00029969037037054356;-0,00029969037037037036;0,0;0,0;0,0;MUNICIPALITY;CARIBE;Vias secundarias hasta 2020
16-1-156305-4778219;INSTITUTO NACIONAL DE VIAS (INVIAS);BOGOTÁ D.C.;OTHER;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"MANTENIMIENTO Y REHABILITACION DEL PASO NACIONAL POR TIPACOQUE; VIA DUITAMA ¿ LA 11 PALMERA; CODIGO 5503 DEL PR 117+0043 AL PR 118+0023 EN EL DEPARTAMENTO DE BOYACA";1806840347,0;1778181660,0;0,0;1778181660,0;2016;2016-06-17;2016-06-17;120;2016-11-17;4778219;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-1-156305'};800215807;9009800546;Bogotá D.C.;Bogotá D.C.;CONSORCIO VIAS 2016;2620,6791552748186;2579,1119942563328;0,0;2579,1119942563328;30;150;21,492599952136107;14818180,5;-0,015861217095126213;-0,015861217095126116;0,0;0,0;0,25;OTHER;ANDINA;Vias secundarias hasta 2020
18-21-7665-8695260;SANTANDER - ALCALDIA MUNICIPIO DE SOCORRO;SANTANDER;TYPE_5;LICITACIÓN OBRA PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;MEJORAMIENTO DE LA VIA DE LA CALLE 2 ENTRE CARRERA 13 Y LA CARRERA 15 DEL CASCO URBANO DEL MUNICIPIO DEL SOCORRO;744242894,0;744147275,0;294066600,0;1038213875,0;2019;2019-06-10;2019-06-19;90;2019-11-19;8695260;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-7665'};800099210-8;901292389;Santander;Socorro;CONSORCIO PAVIMENTO ELITE 2019;898,7181675031035;898,6027017954007;355,10314980026953;1253,70585159567;60;150;9,98447446439334;8268303,055555556;-0,00012847821695160266;-0,00012847821695157496;0,39517258193279015;0,39517258193279;0,6666666666666666;MUNICIPALITY;ANDINA;Vias secundarias hasta 2020
14-1-113149-2449265;CUNDINAMARCA - ALCALDIA MUNICIPIO DE SIMIJACA;CUNDINAMARCA;TYPE_6;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"MANTENIMIENTO VIAS APOSENTOS CRISTALES LIMITES CON SUSA; Y PUENTE GUZMAN TAQUIRA LIMITES CON SUSA. MUNICIPIO DE SIMIJACA DEPARTAMENTO DE CUNDINAMARCA";249999999,0;249899000,0;0,0;249899000,0;2014;2014-04-28;2014-05-07;90;2014-08-07;2449265;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-113149'};890208807-0;11343899 de Zipaquir;Cundinamarca;Simijaca;JESS ANTONIO RUIZ ESPINEL;405,8441542207792;405,6801948051948;0,0;405,6801948051948;0;90;4,5075577200577195;2776655,5555555555;-0,00040399600161601776;-0,000403996001615984;0,0;0,0;0,0;MUNICIPALITY;ANDINA;Vias secundarias hasta 2020
17-1-170188-6699044;CAQUETA - ALCALDIA MUNICIPIO DE BELEN DE LOS ANDAQUIES;CAQUETÁ;TYPE_6;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;PAVIMENTACION VIAS DEL CASCO URBANO DEL MUNICIPIO DE BELEN DE LOS ANDAQUIES ¿ CAQUETA;280373832,0;280369894,0;0,0;280369894,0;2017;2017-05-02;2017-07-24;90;2017-10-22;6699044;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-170188'};800095734;16188811;Caquetá;Belén de Los Andaquies;EINER CHAUX SUAREZ;380,05608112596025;380,0507430356085;0,0;380,0507430356085;0;90;4,222786033728983;3115221,0444444446;-1,4045533322191956e-05;-1,4045533322096907e-05;0,0;0,0;0,0;MUNICIPALITY;AMAZONIA;Vias secundarias hasta 2020
17-1-170903-6302033;INSTITUTO NACIONAL DE VIAS (INVIAS);BOGOTÁ D.C.;OTHER;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"MANTENIMIENTO Y REHABILITACION DE LA VIA 4001 BUENAVENTURA - LOBOGUERRERO DEL PR 10 0+0800 (SECTOR F8) AL PR 15+0000 11 (SECTOR CITRONELA); MUNICIPIO DE BUENAVENTURA EN EL DEPARTAMENTO DEL VALLE DEL 12 CAUCA";13883333333,0;13725765589,0;6851117108,0;20576882697,0;2017;2017-08-14;2017-08-14;360;2021-03-14;6302033;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-170903'};800215807;800123248;Santander;Bogotá D.C.;MCI INGENIEROS CONTRATISTAS LTDA;18819,32141051379;18605,73307786048;9286,917758435822;27892,650836296303;953;1313;51,68259188294578;38127126,63611111;-0,011349417335206476;-0,011349417335206469;0,4991428028969525;0,49914280289695245;2,647222222222222;OTHER;ANDINA;Vias secundarias hasta 2020
17-1-175551-6369986;CUNDINAMARCA - ALCALDIA MUNICIPIO DE CHIPAQUE;CUNDINAMARCA;TYPE_6;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;MEJORAMIENTO Y REHABILITACION DE LA   VIA DE   LA CARRERA  SEGUNDA COMPRENDIDA  ENTRE LA CALLE TERCERA  Y  CUARTA Y LA VIA DE LA CALLE SEGUNDA  COMPRENDIDA ENTRE LA CARRERA QUINTA Y SEXTA DE LA ZONA URBANA DEL MUNICIPIO  DE CHIPAQUE DEPARTAMENTO DE CUNDINAMARCA;425254594,0;421402940,0;0,0;421402940,0;2017;2017-08-31;2017-08-31;120;2017-12-31;6369986;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-175551'};899999467;901109640;Cundinamarca;Chipaque;CONSORCIO VIAS CHIPAQUE 2017;576,4467865048522;571,2257410361968;0,0;571,2257410361968;0;120;4,760214508634974;3511691,1666666665;-0,009057289572749488;-0,009057289572749448;0,0;0,0;0,0;MUNICIPALITY;ANDINA;Vias secundarias hasta 2020
14-1-119366-2650469;VALLE DEL CAUCA - ALCALDIA MUNICIPIO DE CALI;VALLE DEL CAUCA;TYPE_6;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"MANTENIMIENTO DE VIAS EN LA COMUNAS 1; 6; 7; 14; 16 (GRUPO 1); VIAS EN LA COMUNA 11 (GRUPO 2) Y VIAS EN LAS COMUNAS 12 Y 17 (GRUPO 3) DEL MUNICIPIO DE SANTIAGO DE CALI (3 GRUPOS)";1565786877,0;521435100,0;356434276,0;877869376,0;2014;2014-08-08;2014-08-19;90;2015-01-31;2650469;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-119366'};890399011;14997803;Valle del Cauca;Cali;LUIS FERNANDO RAMIREZ BUENAVENTURA;2541,8618133116884;846,4855519480519;578,6270714285714;1425,1126233766233;75;165;9,405395021645022;5793723,333333333;-0,6669820729376313;-0,6669820729376313;0,683564025513434;0,683564025513434;0,8333333333333334;MUNICIPALITY;PACIFICA;Vias secundarias hasta 2020
14-1-118975-2583912;BOYACA - ALCALDIA MUNICIPIO DE BOYACA;BOYACÁ;TYPE_6;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"MEJORAMIENTO; MANTENIMIENTO Y CONSERVACION DE LA VIA ESCUELA RIQUE SECTOR LA ¿Y¿; MUNICIPIO DE BOYACA; DEPARTAMENTO DE BOYACA";270000000,0;270000000,0;0,0;270000000,0;2014;2014-07-07;2014-07-09;120;2014-11-09;2583912;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-118975'};800023383;7161855;Boyacá;Boyacá;OMAR ORTIZ ORTIZ;438,31168831168833;438,31168831168833;0,0;438,31168831168833;0;120;3,6525974025974026;2250000,0;0,0;0,0;0,0;0,0;0,0;MUNICIPALITY;ANDINA;Vias secundarias hasta 2020
18-1-196102-8423477;BOYACA - EMPRESA DEPARTAMENTAL DE SERVICIOS PUBLICOS DE BOYACA S.A. E.S.P.;BOYACÁ;OTHER;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"CONSTRUCCION OBRAS PARA LA OPTIMIZACION DE REDES SANITARIA Y PLUVIAL; ETAPA TRES DEL MUNICIPIO DE PAZ DE RIO - BOYACA";483710453,0;483710250,0;0,0;483710250,0;2019;2019-04-02;2019-04-02;198;2019-10-17;8423477;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-196102'};900.297.725-0;901261687;Boyacá;Tunja;CONSORCIO PAZ 2018;584,1095365866618;584,1092914519222;0,0;584,1092914519222;0;198;2,95004692652486;2442981,0606060605;-4,1967255144652765e-07;-4,196725515046912e-07;0,0;0,0;0,0;DEPARTMENT_GOVERNMENT;ANDINA;Vias secundarias hasta 2020
