CONTRACT_ID,ENTITY_NAME,DEPARTMENT,MUNICIPALITY_TYPE,PROCESS_TYPE,CONTRACT_OBJECT,OBJETC_DETAIL,ESTIMATED_COST_ORIG,CONTRACT_VALUE_ORIG,ADDITIONAL_COST_ORIG,FINAL_COST_ORIG,YEAR,CONTRACT_DATE,START_DATE,ORIGINAL_DEADLINE,END_DATE,ID_ADJUDICACION,URLPROCESO,NIT_ENTIDAD,ID_CONTRATISTA,DPTO_MUN_CONTRATISTA,MUNICIPALITY,NOM_CONTRATISTA,ESTIMATED_COST_NORM,CONTRACT_VALUE_NORM,ADDITIONAL_COST_NORM,FINAL_COST_NORM,ADDITIONAL_TIME,FINAL_DEADLINE,PROJECT_INTENSITY_NORM,PROJECT_INTENSITY_ORIG,AWARD_GROWTH_NORM,AWARD_GROWTH_ORIG,COST_DEVIATION_ORIG,COST_DEVIATION_NORM,TIME_DEVIATION,OWNER,REGION,GROUP
15-1-148508-4128132,BOYACA - ALCALDIA MUNICIPIO DE TUTA,BOYACÁ,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",REHABILITACION DE LA MALLA VIAL DEL MUNICIPIO DE TUTA; VEREDA EL ALIZAL; DEPARTAMENTO DE BOYACA,449931600.0,439841404.0,0.0,439841404.0,2015,2015-12-14,2015-12-14,60,2016-02-12,4128132,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-148508'},800027292,7160797 de Tunja,Boyacá,Tuta,CONSORCIO TRABAJOS DE INGENIERIA TUTA  representada legalmente por el ingeniero HECTOR HERNANDO ARIA,698.2720571118181,682.6125614960813,0.0,682.6125614960813,0,60,11.376876024934688,7330690.066666666,-0.02242606653989182,-0.02242606653989184,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
18-21-6976-8019515,CUNDINAMARCA - ALCALDIA MUNICIPIO DE TOCANCIPA,CUNDINAMARCA,TYPE_5,LICITACIÓN OBRA PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",PAVIMENTACION DE VIAS RURALES DEL MUNICIPIO DE TOCANCIPA,6795555556.0,6789851951.0,2369134528.0,9158986479.0,2018,2018-12-28,2018-12-28,270,2020-05-28,8019515,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-6976'},800093439-1,901241053,Cundinamarca,Tocancipá,CONSORCIO VIAS TOCANCIPA,8698.400183297877,8691.09949413882,3032.5232488780684,11723.62274301689,240,510,32.189257385699335,25147599.81851852,-0.0008393140123715979,-0.0008393140123715295,0.34892285503383874,0.3489228550338388,0.8888888888888888,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
17-1-180599-7348587,BOYACA - ALCALDIA MUNICIPIO DE RAQUIRA,BOYACÁ,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION PLACA HUELLA EN EL SECTOR VIA CASABLANCA - HORIZONTES LIMITES CON SAMACA Y EL SECTOR ENTRADA AL MONASTERIO LA CANDELARIA HACIA LA VEREDA CHINGUICHANGA DEL MUNICIPIO DE RAQUIRA - BOYACA,437515097.0,437515097.0,0.0,437515097.0,2017,2017-11-29,2017-12-11,120,2018-04-10,7348587,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-180599'},891801280-6,900499277,Boyacá,Ráquira,UDICON,593.0663072695899,593.0663072695899,0.0,593.0663072695899,0,120,4.942219227246582,3645959.1416666666,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
17-1-183391-7205529,BOYACA - ALCALDIA MUNICIPIO DE SATIVASUR,BOYACÁ,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE VIAS RURALES DEL MUNICIPIO DE SATIVASUR- DEPARTAMENTO DE BOYACA,411638424.0,411533942.0,25998853.0,437532795.0,2017,2017-12-28,2018-02-06,90,2018-05-07,7205529,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-183391'},800099441-2,6775076,Boyacá,Sativasur,JAIRO GRIJALBA LANCHEROS,557.9896139034345,557.8479850674446,35.242312431460846,593.0902974989054,0,90,6.198310945193829,4572599.355555556,-0.00025381984262952146,-0.00025381984262965693,0.06317547678728283,0.06317547678728283,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
16-1-162593-5824754,ANTIOQUIA - ALCALDIA MUNICIPIO DE GUARNE,ANTIOQUIA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION EN PAVIMENTO VIA TERCIARIA SAN JOSE DEL MUNICIPIO DE GUARNE - ANTIOQUIA -OCCIDENTE,1851851988.0,1851851988.0,0.0,1851851988.0,2016,2016-11-11,2017-03-21,180,2017-09-21,5824754,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-1-162593'},No Definido,901024938,Antioquia,Guarne,CONSORCIO VIA SAN JOSE DE GUARNE,2685.9649839365875,2685.9649839365875,0.0,2685.9649839365875,0,180,14.922027688536597,10288066.6,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
16-1-160682-5104858,ANTIOQUIA - ALCALDIA MUNICIPIO DE COPACABANA,ANTIOQUIA,TYPE_3,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION DE PLACA HUELLAS EN VIA TERCIARIA EN EL ANILLO VIAL VEREDA QUEBRADA ARRIBA ¿ VEREDA PENOLCITO SECTOR AGUAPANTAL DEL MUNICIPIO DE COPACABANA ANTIOQUIA.,279213220.0,278821920.0,139410960.0,418232880.0,2016,2016-09-19,2016-09-20,75,2017-01-18,5104858,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-1-160682'},No Definido,71213480,Antioquia,Copacabana,GUSTAVO ADOLFO MUÑOZ BETANCUR,404.9767134910908,404.4091637597813,202.20458187989064,606.613745639672,45,120,5.3921221834637505,3717625.6,-0.0014014379405100873,-0.0014014379405101235,0.5,0.5000000000000001,0.6,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
18-1-188520-7351033,SANTANDER - ALCALDIA MUNICIPIO DE BARICHARA,SANTANDER,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO Y MANTENIMIENTO DE LAS VIAS TERCIARIAS BARICHARA  LUBIGARA  PINTO ALTO  GUANENTA  REGADILLO  CARARE  BURATEGUA; Y BARICHARA  EL SALITRE  PARAMITO  SANTA HELENA ALTO Y SANTA HELENA BAJO DEL MUNICIPIO DE BARICHARA,239165359.0,238838529.0,0.0,238838529.0,2018,2018-04-19,2018-05-04,90,2018-08-04,7351033,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-188520'},890980445-7,900192750,Santander,Barichara,CORPORACION PROYECTOS CONSULTORIAS Y CONSTRUCCION PROCON,306.13479434029404,305.716447656424,0.0,305.716447656424,0,90,3.3968494184047113,2653761.433333333,-0.0013665440570763746,-0.0013665440570764264,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
15-1-144594-4575560,"ANTIOQUIA - DISTRITO ESPECIAL DE CIENCIA, TECNOLOGICA E INNOVACION DE MEDELLIN",ANTIOQUIA,TYPE_2,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION DE OBRAS DE MEJORAMIENTO VIAL Y ESPACIO PUBLICO EN DIFERENTES SITIOS DE LA ZONA RURAL SAN CRISTOBAL (PROGRAMA PL Y PP 2014-2015),660001403.0,647347347.0,0.0,647347347.0,2015,2015-10-09,2016-02-16,105,2016-05-31,4575560,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-144594'},890905211-1,9001411290,Antioquia,Medellín,GEDESA SA,1024.2902196011485,1004.6517374097928,0.0,1004.6517374097928,0,105,9.56811178485517,6165212.828571429,-0.01917277136454822,-0.019172771364548143,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
19-21-9903-8811074,ANTIOQUIA - ALCALDIA MUNICIPIO DE BARBOSA,ANTIOQUIA,TYPE_6,LICITACIÓN OBRA PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION DE PLACA HUELLA Y OBRAS ADICIONALES EN LA VIA TERCIARIA EL TABLAZO POPALITO DEL MUNCIPIO DE BARBOSA; ANTIOQUIA.,1654423718.0,1617573914.0,79104195.0,1696678109.0,2019,2019-07-10,2019-07-10,160,2020-04-05,8811074,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-9903'},890980445-7,811015828,Antioquia,Barbosa,ICBP SA,1997.8163904573755,1953.318030324254,95.52308493013057,2048.8411152543845,110,270,12.208237689526587,10109836.9625,-0.022273498378364023,-0.022273498378364037,0.04890298632746126,0.04890298632746117,0.6875,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
17-1-170721-6231610,CASANARE - ALCALDIA MUNICIPIO DE TAURAMENA,CASANARE,TYPE_5,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",PAVIMENTACION DE LA VIA DE ACCESO VEREDA EL CHAPARRAL DESDE K1+800 HASTA K4+200  MUNICIPIO DE TAURAMENA; CASANARE.,1955807374.0,1953882547.0,0.0,1953882547.0,2017,2017-07-19,2017-07-19,105,2017-11-16,6231610,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-170721'},800012873,901094954,Casanare,Tauramena,CONSORCIO EL CHAPARRAL,2651.1621312779835,2648.5529640770105,0.0,2648.5529640770105,15,120,25.224313943590577,18608405.20952381,-0.0009841598030502924,-0.000984159803050216,0.0,0.0,0.14285714285714285,MUNICIPALITY,ORINOQUIA,Vias Rurales hasta 2020
18-1-193721-7762601,ANTIOQUIA - ALCALDIA MUNICIPIO DE TOLEDO,ANTIOQUIA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",REALIZAR EL MANTENIMIENTO QUE CONSTA DE CONFORMACION; AFIRMADO Y COMPACTACION DE LAS VIAS TERCIARIAS QUE COMUNICAN SECTORES POBLADOS Y VEREDAS DEL MUNICIPIO DE TOLEDO-ANTIOQUIA; A TODO COSTO,300000000.0,299943056.0,0.0,299943056.0,2018,2018-10-02,2018-10-15,90,2019-01-13,7762601,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-193721'},890981367,901216828,Antioquia,Toledo,UNIN TEMPORAL VIAS TERCIARIAS,384.00393220026575,383.9310431338817,0.0,383.9310431338817,0,90,4.265900479265352,3332700.6222222224,-0.00018981333333336058,-0.00018981333333333334,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
15-1-147652-4032692,CUNDINAMARCA - ALCALDIA MUNICIPIO DE UBAQUE,CUNDINAMARCA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONTRATAR MEDIANTE EL SISTEMA DE PRECIOS UNITARIOS FIJOS NO REAJUSTABLES; LA CONSTRUCCION DE PLACA HUELLAS PARA EL MEJORAMIENTO VIAL EN LAS VEREDAS FISTEGA; CACIQUE; MOLINO; RIO NEGRO; ROMERO BAJO Y SABANILLA,700459984.0,700459984.0,0.0,700459984.0,2015,2015-10-26,2015-11-10,120,2016-03-10,4032692,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-147652'},No Definido,9009023301,Cundinamarca,Ubaque,UNION TEMPORAL FISTEGA,1087.0799782726779,1087.0799782726779,0.0,1087.0799782726779,0,120,9.058999818938982,5837166.533333333,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
19-1-200502-9032665,BOYACA - ALCALDIA MUNICIPIO DE RAQUIRA,BOYACÁ,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LA VIA SECTOR ALTO DE LA CRUZ Y SECTOR LA VIRGEN HACIA LA VEREDA MIRQUE Y VALERO DEL MUNICIPIO DE RAQUIRA; DEPARTAMENTO DE BOYACA,639269032.0,639082127.0,0.0,639082127.0,2019,2019-05-16,2019-07-14,120,2019-11-11,9032665,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-200502'},891801280-6,901063647,Boyacá,Ráquira,Constructora Pas SAS,771.955899898082,771.730200841428,0.0,771.730200841428,0,120,6.4310850070119,5325684.391666667,-0.000292372992659008,-0.00029237299265890294,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
20-21-18018-10081634,BOYACA - ALCALDIA MUNICIPIO DE MONGUA,BOYACÁ,TYPE_6,LICITACIÓN OBRA PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE VIAS RURALES EN LA VEREDA DE TUNJUELO MUNICIPIO DE MONGUA DEPARTAMENTO DE BOYACA,627030454.0,626661192.0,0.0,626661192.0,2020,2020-07-06,2020-07-14,120,2020-11-14,10081634,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-18018'},891855735,900740482,Boyacá,Mongua,MPJ INGENIERIA SAS,714.317966559695,713.8973004193424,0.0,713.8973004193424,0,120,5.949144170161187,5222176.6,-0.0005889060055127174,-0.0005889060055127721,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
20-21-19561-10513818,SANTANDER - ALCALDIA MUNICIPIO DE LA PAZ,SANTANDER,TYPE_5,LICITACIÓN OBRA PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO Y MEJORAMIENTO DE VIAS RURALES EN EL MUNICIPIO DE LA PAZ; DEPARTAMENTO DE SANTANDER DEL PROGRAMA COLOMBIA RURAL,767999739.0,744635370.0,0.0,744635370.0,2020,2020-11-25,2020-11-25,35,2020-12-30,10513818,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-19561'},899999369-1,901433416,Santander,La Paz,CONSORCIO VIAS LA PAZ,874.9112716634598,848.2944009077207,0.0,848.2944009077207,0,35,24.236982883077737,21275296.285714287,-0.030422365807600958,-0.03042236580760088,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
16-1-162906-5338325,CASANARE - ALCALDIA MUNICIPIO DE TAURAMENA,CASANARE,TYPE_5,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO Y MANTENIMIENTO VIAL RURAL; ZONA CENTRO Y ZONA ALTA;  2016 FASE 1; MUNICIPIO DE TAURAMENA CASANARE,1019300700.0,1019296874.0,306064110.0,1325360984.0,2016,2016-11-28,2016-12-19,150,2017-05-19,5338325,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-1-162906'},800012873,901028990,Casanare,Tauramena,UNION TEMPORAL VIAS TAURAMENA,1478.4151249900283,1478.4095756793408,443.92180780471534,1922.3313834840562,0,150,9.856063837862273,6795312.493333333,-3.7535537844919466e-06,-3.7535537844720405e-06,0.30026984071767104,0.3002698407176711,0.0,MUNICIPALITY,ORINOQUIA,Vias Rurales hasta 2020
19-21-14428-10871262,TOLIMA - ALCALDIA MUNICIPIO DE DOLORES,TOLIMA,TYPE_6,LICITACIÓN OBRA PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE VIAS TERCIARIAS EN LAS VEREDAS LAS VEGAS; CAFE LAS PAVAS; SAN PEDRO; LLANITOS; SAN PABLO; RIONEGRO; SAN JOSE Y PICACHOS DEL MUNICIPIO DE DOLORES TOLIMA,4646797085.0,4610107555.0,0.0,4610107555.0,2019,2019-12-13,2020-06-02,180,2020-12-02,10871262,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-14428'},890702026,901346910,Tolima,Dolores,CONSORCIO UNIVERSAL,5611.287651729951,5566.982832115307,0.0,5566.982832115307,0,180,30.927682400640595,25611708.638888888,-0.007895660027513407,-0.007895660027513338,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
15-1-139262-3824587,CASANARE - ALCALDIA MUNICIPIO DE TAURAMENA,CASANARE,TYPE_5,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO; MEJORAMIENTO DE VIAS RURALES Y CONSTRUCCION DE OBRAS DE ARTE 2015; MUNICIPIO DE TAURAMENA; DEPARTAMENTO DE CASANARE.,1250586317.0,1247262992.0,132609421.0,1379872413.0,2015,2015-08-10,2015-08-24,120,2016-01-24,3824587,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-139262'},800012873,9008692112,Casanare,Tauramena,CONSORCIO VIAS PIEDEMONTE,1940.849409482424,1935.691770000776,205.80340032590982,2141.4951703266856,30,150,16.130764750006467,10393858.266666668,-0.002657413530616777,-0.0026574135306167753,0.10632033648922697,0.1063203364892269,0.25,MUNICIPALITY,ORINOQUIA,Vias Rurales hasta 2020
18-21-1780-7401828,CUNDINAMARCA - ALCALDIA MUNICIPIO DE UBATE,CUNDINAMARCA,TYPE_6,LICITACIÓN OBRA PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LA SIGUIENTES VIAS: 1.	 MEJORAMIENTO DE LA VIA VOLCAN BAJO DIVINO NINO; SECTOR JUAN PABLO SEGUNDO; VEREDA VOLCAN; UBATE. 2.	MEJORAMIENTO D ELA VIA MILCO QUE CONDUCE A SAN LUIS BAJO VEREDA SUCUNCHOQUE. 3.	MEJORAMIENTO DE LA VIA CAMINO VIEJO QUE CONDUCE DE PUENTE AMARILLO A LA ESCUELA SOAGA VEREDA SOAGA. 4.	MEJORAMIENTO DE LA VIA SALON COMUNAL GETSEMANI  SOAGA VEREDA VOLCAN UBATE.,539000000.0,538960929.0,0.0,538960929.0,2018,2018-06-05,2018-07-03,120,2018-11-03,7401828,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-1780'},800095568-0,901186475,Cundinamarca,Villa de San Diego de Ubate,CONSORCIO SEMILLERO DEL BOQUERON,689.9270648531441,689.8770534610275,0.0,689.8770534610275,0,120,5.748975445508562,4491341.075,-7.248794063076158e-05,-7.248794063079778e-05,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
18-21-7406-8240139,CASANARE - ALCALDIA MUNICIPIO DE SABANALARGA,CASANARE,TYPE_6,LICITACIÓN OBRA PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",REALIZAR LA CONSTRUCCION DE OBRAS DE DRENAJE Y MEJORAMIENTO DE LAS VIAS DE LAS VEREDAS MONSERRATE; EL CARMEN; SAN ANTONIO Y PUERTO NUEVO DEL MUNICIPIO DE SABANALARGA; DEPARTAMENTO DE CASANARE,279116919.0,279010379.0,44271346.0,323281725.0,2019,2019-02-01,2019-02-01,120,2019-06-01,8240139,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-7406'},800094844-4,9005572414,Casanare,Sabanalarga,CC INGENIARK SAS,337.0505086243956,336.92185515072765,53.46031956875607,390.38217471948377,15,135,2.8076821262560636,2325086.4916666667,-0.00038170384074786374,-0.00038170384074782656,0.1586727567579126,0.15867275675791273,0.125,MUNICIPALITY,ORINOQUIA,Vias Rurales hasta 2020
15-1-152073-4178149,BOYACA - ALCALDIA MUNICIPIO DE SANTA MARIA,BOYACÁ,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE VIAS TERCIARIAS;  VEREDAS CULIMA Y VARA SANTA; POR MEDIO DE LA CONSTRUCCION DE PLACA HUELLAS; MUNICIPIO DE SANTA MARIA; BOYACA,232233909.0,220359625.0,0.0,220359625.0,2015,2015-12-10,2015-12-31,20,2016-02-04,4178149,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-152073'},800029386-6,9009207966,Boyacá,Santa María,UNION TEMPORAL VIAS 2015,360.415781795608,341.98746799099865,0.0,341.98746799099865,15,35,17.099373399549933,11017981.25,-0.05113070718712323,-0.051130707187123134,0.0,0.0,0.75,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
20-1-212245-10486296,SANTANDER - ALCALDIA MUNICIPIO DE PIEDECUESTA,SANTANDER,TYPE_4,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION; MANTENIMIENTO Y MEJORAMIENTO DE LAS VIAS RURALES EN EL MUNICIPIO DE PIEDECUESTA; DEPARTAMENTO DE SANTANDER  COLOMBIA RURAL.,698990903.0,645592626.0,0.0,645592626.0,2020,2020-11-12,2020-11-13,50,2021-01-02,10486296,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-1-212245'},817000992-5,901178054,Santander,Piedecuesta,INVERNOTA SAS,796.295869346539,735.4641371697294,0.0,735.4641371697294,0,50,14.709282743394589,12911852.52,-0.0763933790423021,-0.07639337904230208,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
17-1-172973-6177614,BOYACA - ALCALDIA MUNICIPIO DE ZETAQUIRA,BOYACÁ,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO; REHABILITACION Y MANTENIMIENTO DE LA MALLA VIAL RURAL DEL MUNICIPIO DE ZETAQUIRA,483130223.0,482587993.0,0.0,482587993.0,2017,2017-06-22,2017-08-01,90,2017-11-01,6177614,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-172973'},891802106,901023667,Boyacá,Zetaquira,INGDESCO,654.8991320519929,654.1641212009483,0.0,654.1641212009483,0,90,7.268490235566093,5362088.811111111,-0.001122326805872423,-0.0011223268058723787,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
19-1-205979-9644149,SANTANDER - ALCALDIA MUNICIPIO DE CHARALA,SANTANDER,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE VIAS TERCIARIAS MEDIANTE LA CONSTRUCCION DE PLACA HUELLAS EN EL MUNICIPIO DE CHARALA,1018961758.0,901158974.0,73369639.0,974528613.0,2019,2019-12-26,2020-02-10,60,2020-07-10,9644149,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-205979'},890205063,901144628,Córdoba,Charalá,4L INGENIERIA SAS,1230.457759540934,1088.2037951204904,88.5982628037618,1176.8020579242523,90,150,18.136729918674842,15019316.233333332,-0.115610603710213,-0.11561060371021303,0.0814169764900993,0.08141697649009932,1.5,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
17-1-171710-6153036,CUNDINAMARCA - ALCALDIA MUNICIPIO DE VIANI,CUNDINAMARCA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONTRATAR EL MEJORAMIENTO DE LA VIA VIANI ¿ VEREDA MANILLAS SECTOR (K2+400 A K10+000) DEL MUNICIPIO DE  VIANI - DEPARTAMENTO DE CUNDINAMARCA.,280373832.0,280295658.0,0.0,280295658.0,2017,2017-06-01,2017-06-23,120,2017-10-23,6153036,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-171710'},890210951-1,11436534,Cundinamarca,Vianí,HENRY ANTONIO GARZON AVILA,380.05608112596025,379.9501136614718,0.0,379.9501136614718,0,120,3.1662509471789315,2335797.15,-0.000278820599777057,-0.00027882059977694354,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
20-21-18065-10285913,NARINO - ALCALDIA MUNICIPIO DE EL ROSARIO,NARIÑO,TYPE_6,LICITACIÓN OBRA PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO VIAS TERCIARIAS EN EL MUNICIPIO PDTE DE EL ROSARIO DEPARTAMENTO DE NARINO EN EL MARCO DE LA IMPLEMENTACION DEL ACUERDO FINAL PARA LA PAZ A NIVEL NACIONAL.,1095286897.0,1081771061.0,0.0,1081771061.0,2020,2020-09-17,2020-09-24,210,2021-06-24,10285913,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-18065'},800099079,80388550,Nariño,El Rosario,JOSE LUIS MORALES BOLAÑOS,1247.7593457757607,1232.3620003577112,0.0,1232.3620003577112,60,270,5.868390477893863,5151290.766666667,-0.012339996065889348,-0.01233999606588921,0.0,0.0,0.2857142857142857,MUNICIPALITY,PACIFICA,Vias Rurales hasta 2020
15-1-144840-4220970,NORTE DE SANTANDER - ALCALDIA MUNICIPIO DE LA ESPERANZA,NORTE DE SANTANDER,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LAS VIAS TERCIARIAS LA PEDREGOSA- CASA BLANCA ¿ LOS CEDROS ¿ LOS PLANES ¿ BERLIN DEL MUNICIPIO LA ESPERANZA N.S,1226415094.0,1226374613.0,0.0,1226374613.0,2015,2015-09-18,2015-09-22,90,2015-12-21,4220970,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-144840'},800245021,9008900446,Norte De Santander,La Esperanza,CONSORCIO VIAS TERCIARIAS LA ESPERANZA,1903.3368417785366,1903.2740172266626,0.0,1903.2740172266626,0,90,21.14748908029625,13626384.58888889,-3.300758462452079e-05,-3.300758462452518e-05,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
15-1-143577-4155218,ARAUCA - GOBERNACION,ARAUCA,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LA RED VIAL TERCIARIA DE LA VEREDA LA ARENOSA SECTOR LA ARENOSA - LA REINERA; MUNICIPIO DE ARAUQUITA; DEPARTAMENTO DE ARAUCA,3031386086.0,3031382024.0,0.0,3031382024.0,2015,2015-09-16,2015-11-26,90,2016-02-26,4155218,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-143577'},800102838,9008851951,Arauca,Arauca,CONSORCIO AARENOSA,4704.564423062,4704.558119034687,0.0,4704.558119034687,0,90,52.272867989274296,33682022.48888889,-1.339981079350849e-06,-1.3399810795331335e-06,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ORINOQUIA,Vias Rurales hasta 2020
