CONTRACT_ID,ENTITY_NAME,DEPARTMENT,MUNICIPALITY_TYPE,PROCESS_TYPE,CONTRACT_OBJECT,OBJETC_DETAIL,ESTIMATED_COST_ORIG,CONTRACT_VALUE_ORIG,ADDITIONAL_COST_ORIG,FINAL_COST_ORIG,YEAR,CONTRACT_DATE,START_DATE,ORIGINAL_DEADLINE,END_DATE,ID_ADJUDICACION,URLPROCESO,NIT_ENTIDAD,ID_CONTRATISTA,ESTIMATED_COST_NORM,CONTRACT_VALUE_NORM,ADDITIONAL_COST_NORM,FINAL_COST_NORM,ADDITIONAL_TIME,FINAL_DEADLINE,PROJECT_INTENSITY_NORM,PROJECT_INTENSITY_ORIG,AWARD_GROWTH_NORM,AWARD_GROWTH_ORIG,COST_DEVIATION_ORIG,COST_DEVIATION_NORM,TIME_DEVIATION,OWNER,REGION,GROUP,COST_GROUP_QUANTILE
18-12-8582867-7857024,RISARALDA - ALCALDIA MUNICIPIO DE SANTUARIO,RISARALDA,TYPE_5,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",EJECUTAR OBRAS DE BIOINGENIERIA PARA LA CONSTRUCCION DE UN MURO EN LLANTAS PARA LA ESTABILIZACION Y RECUPERACION DE LA BANCA VIAL EN EL SECTOR DE ORO FINO SOBRE LA VIA SANTUARIO-LA BAMBA,58257758.0,58257758.0,0.0,58257758.0,2018,2018-10-19,2018-11-03,58,2018-12-31,7857024,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8582867'},890983813-8,18531773,74.57069384390496,74.57069384390496,0.0,74.57069384390496,0,58,1.2857016179983614,1004444.1034482758,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,2
17-12-7140997-6487211,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTÁ D.C.,OTHER,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LA VIA QUE CONDUCE DESDE EL CASCO IRBANO HACIA LA VEREDA SAN ROQUE SECTOR EL CRUCE DEL MUNICIPIO DE GUAYABETAL,138900000.0,138900000.0,0.0,138900000.0,2017,2017-10-03,2017-10-30,300,2018-08-30,6487211,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7140997'},900258711,800094701,188.2835829999851,188.2835829999851,0.0,188.2835829999851,0,300,0.6276119433332836,463000.0,0.0,0.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,4
15-12-3977334-3689549,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTÁ D.C.,OTHER,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO VIAS CLL1 ENTRE CRA 1 Y 1A CLL 2 ENTE CRA 1 Y 6; CLL 3 ENTRE CRA 1 Y 2; CLL 4 ENTRE CRA 1 Y 2 CLL 4A ENTRE CRA1A Y 2; CRA 1A ENTRE CLL 1 Y 4 ; CRA 6 ENTRE CLL 1 Y 2 BARRIO LAPARCELA,200000000.0,200000000.0,0.0,200000000.0,2015,2015-06-24,2015-06-24,120,2015-10-24,3689549,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3977334'},900258711,8999997189,310.39031582214636,310.39031582214636,0.0,310.39031582214636,0,120,2.586585965184553,1666666.6666666667,0.0,0.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,4
19-13-9868835-9008327,VALLE DEL CAUCA - ALCALDIA MUNICIPIO DE VIJES,VALLE DEL CAUCA,TYPE_6,CONTRATACIÓN MÍNIMA CUANTÍA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO Y REPARACION VIAS RURALES; SITIOS CRITICOS; ALTO EL PIOJO  CRUCERO FRESNEDA LA ESTRELLA; VIJES VALLE DEL CAUCA.,23034430.0,22892640.0,0.0,22892640.0,2019,2019-09-09,2019-09-09,10,2019-09-19,9008327,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-13-9868835'},800243022,94391872,27.81546305107014,27.64424307705684,0.0,27.64424307705684,0,10,2.764424307705684,2289264.0,-0.615556799104639,-0.6155567991046447,0.0,0.0,0.0,MUNICIPALITY,PACIFICA,Vias Rurales hasta 2020,2
17-12-7164976-6509026,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTÁ D.C.,OTHER,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LA VIA QUE CONDUCE DE LA CABECERA MUNICIPAL A LA VEREDA LA CABANA; SECTOR EL BOTADERO DEL MUNICIPIO DE GUADUAS.,50000000.0,50000000.0,0.0,50000000.0,2017,2017-10-10,2017-10-30,240,2018-06-30,6509026,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7164976'},900258711,899999701,67.7766677465749,67.7766677465749,0.0,67.7766677465749,0,240,0.2824027822773954,208333.33333333334,0.0,0.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,2
19-4-9598985-8739096,ANTIOQUIA - GOBERNACION,ANTIOQUIA,OTHER,RÉGIMEN ESPECIAL,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",EL DEPARTAMENTO COFINANCIA AL MUNICIPIO DE APARTADO CON RECURSOS ECONOMICOS PARA LA EJECUCION DEL PROYECTO DE MEJORAMIENTO DE CAMINOS DE HERRADURA EN JURISDICCION DEL MUNICIPIO DE APARTADO; SUBREGION URABA DEL DEPARTAMENTO DE ANTIOQUIA,42857143.0,42857143.0,0.0,42857143.0,2019,2019-06-26,2019-08-26,150,2020-01-26,8739096,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9598985'},890900286,890980095,51.75258417902806,51.75258417902806,0.0,51.75258417902806,0,150,0.34501722786018707,285714.2866666667,0.0,0.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,2
15-13-4500310-4173839,NARINO - ALCALDIA MUNICIPIO DE TANGUA,NARIÑO,TYPE_6,CONTRATACIÓN MÍNIMA CUANTÍA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO PREVENTIVO DE LA VIA PALIZADA - SAN LUIS ALTO DEL MUNICPIO DE TANGUA,14000000.0,13997750.0,0.0,13997750.0,2015,2015-12-18,2015-12-18,5,2015-12-23,4173839,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-13-4500310'},800099151,97480801 de San Francisco Put,21.727322107550243,21.723830216497245,0.0,21.723830216497245,0,5,4.344766043299449,2799550.0,-0.016071428571427217,-0.01607142857142857,0.0,0.0,0.0,MUNICIPALITY,PACIFICA,Vias Rurales hasta 2020,1
18-11-8081484-7747553,CUNDINAMARCA - ALCALDIA MUNICIPIO DE SUPATA,CUNDINAMARCA,TYPE_6,SELECCIÓN ABREVIADA DE MENOR CUANTÍA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LA RED TERCIARIA DEL  MUNICIPIO DE SUPATA CUNDINAMARCA,200000000.0,199989630.0,90000000.0,289989630.0,2018,2018-06-08,2018-06-08,60,2018-09-08,7747553,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-11-8081484'},899999398,900895806,256.00262146684383,255.98934773092077,115.20117966007972,371.1905273910005,30,90,4.266489128848679,3333160.5,-0.005185000000003408,-0.005185,0.45002333370985287,0.45002333370985287,0.5,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,4
16-12-5901502-5367505,ANTIOQUIA - ALCALDIA MUNICIPIO DE REMEDIOS,ANTIOQUIA,TYPE_4,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO DE PUNTOS CRITICOS EN 13 KILOMETROS DE VIA TERCIARIA QUE COMUNICA EL PARAJE GUAYABAL Y LA VEREDA OCASITO DEL MUNICIPIO DE REMEDIOS,18000000.0,18000000.0,0.0,18000000.0,2016,2016-12-05,2016-12-05,20,2016-12-25,5367505,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-5901502'},890984312,800231887,26.107577724434517,26.107577724434517,0.0,26.107577724434517,0,20,1.305378886221726,900000.0,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,1
19-12-9477657-8625203,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTÁ D.C.,OTHER,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LA VIA QUE COMUNICA DE LA INTERSECCION DE LA VIA TENJO - TABIO A LA VEREDA JUAICA; SECTOR LOS CASTRO EN EL MUNICIPIO DE TENJO; CUNDINAMARCA-,100000000.0,100000000.0,0.0,100000000.0,2019,2019-05-29,2019-05-30,180,2019-11-30,8625203,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9477657'},900258711,800095174,120.75602934854537,120.75602934854537,0.0,120.75602934854537,0,180,0.6708668297141409,555555.5555555555,0.0,0.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,3
19-21-15566-9989147,BOYACA - ALCALDIA MUNICIPIO DE CUITIVA,BOYACÁ,TYPE_6,LICITACIÓN OBRA PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE VIAS TERCIARIAS MEDIANTE LA CONSTRUCCION DE PLACA HUELLA EN EL MUNICIPIO DE CUITIVA - DEPARTAMENTO DE BOYACA,286838405.0,276515700.0,0.0,276515700.0,2019,2019-12-31,2020-06-18,60,2020-08-18,9989147,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-15566'},891855769,820003010,346.3746685246994,333.90937984533565,0.0,333.90937984533565,0,60,5.5651563307555945,4608595.0,-3.598787617020812,-3.59878761702081,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,4
19-12-9528436-8671937,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTÁ D.C.,OTHER,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",EL MEJORAMIENTO DE LA VIA QUE DE LA VIA FACATATIVA- EL ROSAL CONDUCE A LA VEREDA BERMEO ALTO EN EL SECTOR LOS MORENO DEL MUNICIPIO DE FACATATIVA CUNDINAMARCA,100000000.0,100000000.0,0.0,100000000.0,2019,2019-06-11,2019-06-21,180,2019-12-21,8671937,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9528436'},900258711,899999328,120.75602934854537,120.75602934854537,0.0,120.75602934854537,0,180,0.6708668297141409,555555.5555555555,0.0,0.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,3
15-13-4278763-3959268,BOYACA - ALCALDIA MUNICIPIO DE GARAGOA,BOYACÁ,TYPE_5,CONTRATACIÓN MÍNIMA CUANTÍA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO Y MEJORAMIENTO DE LA MALLA VIAL RURAL DEL MUNICIPIO DE GARAGOA; DEPARTAMENTO DE BOYACA,18010725.0,18010200.0,0.0,18010200.0,2015,2015-10-09,2015-10-09,30,2015-11-08,3959268,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-13-4278763'},800025608,4273915  DE TENZA,27.951773104679134,27.9509583301001,0.0,27.9509583301001,0,30,0.9316986110033366,600340.0,-0.0029149298542978696,-0.002914929854295149,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,2
20-11-11186075-10499029,SANTANDER - ALCALDIA MUNICIPIO DE SANTA BARBARA,SANTANDER,TYPE_2,SELECCIÓN ABREVIADA DE MENOR CUANTÍA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION DE AEREOS PARA TRANSPORTE DE CARGA MEDIANTE CANASTA; EN LAS VEREDAS BORBON Y EL TOPE DEL MUNICIPIO DE SANTA BARBARA,83071262.0,83063212.0,0.0,83063212.0,2020,2020-11-13,2020-11-18,43,2021-01-30,10499029,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-11-11186075'},890205973,901430463,94.63542731113928,94.62625668857363,0.0,94.62625668857363,30,73,2.200610620664503,1931702.6046511629,-0.009690475148907154,-0.009690475148914916,0.0,0.0,0.6976744186046512,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,3
18-12-8813057-8016120,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTÁ D.C.,OTHER,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",EL MEJORAMIENTO DE LA VIA QUE CONDUCE DE LA VEREDA AGUABONITA A LA VEREDA JALISCO; SECTOR PUENTE CHORRO CASTIBLANCO DEL MUNICIPIO DE SILVANIA,50000000.0,50000000.0,0.0,50000000.0,2018,2018-12-27,2018-12-31,240,2019-08-31,8016120,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8813057'},900258711,8906804370,64.00065536671096,64.00065536671096,0.0,64.00065536671096,0,240,0.26666939736129563,208333.33333333334,0.0,0.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,2
18-12-8766828-7968985,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTÁ D.C.,OTHER,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LA VIA TERCIARIA QUE COMUNICA LA VEREDA VENECIA CON LA VEREDA SIRIA SECTOR CENTRO POBLADO EN EL MUNICIPIO DE PAIME CUNDINAMARCA,89000000.0,89000000.0,0.0,89000000.0,2018,2018-12-12,2018-12-12,240,2019-08-12,7968985,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8766828'},900258711,899999704,113.9211665527455,113.9211665527455,0.0,113.9211665527455,0,240,0.47467152730310624,370833.3333333333,0.0,0.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,3
17-13-6805725-6687371,ANTIOQUIA - ALCALDIA MUNICIPIO DE DABEIBA,ANTIOQUIA,TYPE_6,CONTRATACIÓN MÍNIMA CUANTÍA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",ADECUACION DE CAMINOS DE LAS COMUNIDADES INDIGENAS DE AGUACATAL Y AMPARRADO MICO DEL RESGUARDO PAVARANDO AMPARRADO; CHOROMANDO ALTO Y MEDIO Y EMBERADRUA DEL MUNICIPIO DE DABEIBA; DENTRO DEL PLAN DE DESARROLLO MUNICIPAL 2016-2019 DABEIBA EN BUENAS MANOS.,17340241.0,17340241.0,0.0,17340241.0,2017,2017-07-14,2017-07-14,15,2017-07-29,6687371,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-13-6805725'},800096580-4,8419269,23.505275058050717,23.505275058050717,0.0,23.505275058050717,0,15,1.5670183372033812,1156016.0666666667,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,1
19-12-9580535-8720713,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTÁ D.C.,OTHER,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LA VIA QUE COMUNICA  LA VEREDA  SAN LUIS CON LA VEREDA  MORAY  SECTOR LAGUNA  DE SAN LUIS DEL MUNICIPIO DE YACOPI CUNDINAMARCA.,150000000.0,150000000.0,0.0,150000000.0,2019,2019-06-20,2019-06-28,180,2019-12-28,8720713,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9580535'},900258711,800094776,181.13404402281805,181.13404402281805,0.0,181.13404402281805,0,180,1.0063002445712113,833333.3333333334,0.0,0.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,4
19-12-9600292-8750625,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTÁ D.C.,OTHER,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LA VIA QUE COMUNICA LA VEREDA CENTRO CON LA VEREDA CAPIAL SECTOR PAIBA EN EL MUNICIPIO DE PULI CUNDINAMARCA.,100000000.0,100000000.0,0.0,100000000.0,2019,2019-06-26,2019-06-28,180,2019-12-28,8750625,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9600292'},900258711,899999467,120.75602934854537,120.75602934854537,0.0,120.75602934854537,0,180,0.6708668297141409,555555.5555555555,0.0,0.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,3
16-11-4799167-4718751,INSTITUTO NACIONAL DE VIAS (INVIAS),BOGOTÁ D.C.,OTHER,SELECCIÓN ABREVIADA DE MENOR CUANTÍA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",ATENCION OBRAS DE EMERGENCIA POR EL SISTEMA DE MONTO AGOTABLE EN VIAS A CARGO DE LA DIRECCION TERRITORIAL HUILA; DEPARTAMENTO HUILA - SELECCION ABREVIADA,249999730.0,234759093.0,117378826.0,352137919.0,2016,2016-05-02,2016-05-26,60,2017-02-26,4718751,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-11-4799167'},800215807,28566981,362.60485455903574,340.4995148341806,170.24871238877085,510.74822722295147,237,297,5.6749919139030105,3912651.55,-6.0962613839622914,-6.096261383962295,0.499996930896304,0.49999693089630404,3.95,OTHER,ANDINA,Vias Rurales hasta 2020,4
16-11-5443334-5149435,BOYACA - ALCALDIA MUNICIPIO DE NOBSA,BOYACÁ,TYPE_6,SELECCIÓN ABREVIADA DE MENOR CUANTÍA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION Y MANTENIMIENTO DE VIAS  RURALES DEL MUNICIPIO DE  NOBSA; DEPARTAMENTO DE BOYACA,117820491.0,117818330.0,58799999.0,176618329.0,2016,2016-09-27,2016-10-03,90,2017-02-03,5149435,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-11-5443334'},No Definido,826002051,170.88931257297432,170.8861782132264,85.28475244939844,256.1709306626248,54,144,1.8987353134802933,1309092.5555555555,-0.0018341461503506335,-0.0018341461503500272,0.4990734378937471,0.4990734378937469,0.6,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,4
15-13-4512778-4369924,ANTIOQUIA - ALCALDIA MUNICIPIO DE GIRARDOTA,ANTIOQUIA,TYPE_5,CONTRATACIÓN MÍNIMA CUANTÍA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION DE UN TRAMO DE VIA; EN PAVIMENTO RIGIDO TIPO  PLACA HUELLA; EN LA VEREDA POTRERITO DEL MUNICIPIO DE GIRARDOTA - ANTIOQUIA,11999833.0,11999833.0,0.0,11999833.0,2015,2015-12-22,2015-12-22,8,2015-12-30,4369924,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-13-4512778'},890980807,70326293,18.62315977341507,18.62315977341507,0.0,18.62315977341507,0,8,2.3278949716768835,1499979.125,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,1
18-12-8788407-7989179,ANTIOQUIA - ALCALDIA MUNICIPIO DE MUTATA,ANTIOQUIA,TYPE_6,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",ANUAR ESFRZOS  TECNICOS; ADMINISTRATIVOS Y FINANCIEROS PARA REALIZAR LA PAVIMENTACION DE VIAS TERCIARIAS POR LA MODALIDAD DE PLACA HUELLAS EN EL MUNICIPIO DE MUTATA ANTIOQUIA,3804000000.0,3804000000.0,1463221531.0,5267221531.0,2018,2018-12-07,2018-12-07,30,2019-11-02,7989179,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8788407'},890980950,811030395,4869.169860299369,4869.169860299369,1872.9427386136433,6742.112598913013,300,330,162.305662009979,126800000.0,0.0,0.0,0.38465339931650894,0.3846533993165091,10.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,4
18-13-7964536-7244486,CAQUETA - ALCALDIA MUNICIPIO DE CURILLO,CAQUETÁ,TYPE_6,CONTRATACIÓN MÍNIMA CUANTÍA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",EL MANTENIMIENTO DE LAS VIAS DEL CASERIO SALAMINA DEL MUNICIPIO DE CURILLO.,12090000.0,12090000.0,0.0,12090000.0,2018,2018-03-20,2018-03-20,15,2018-04-04,7244486,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-13-7964536'},800095757,9005234518,15.47535846767071,15.47535846767071,0.0,15.47535846767071,0,15,1.0316905645113805,806000.0,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,AMAZONIA,Vias Rurales hasta 2020,1
15-12-3977110-3689371,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTÁ D.C.,OTHER,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION DE PLACA HUELLA VIA VEREDA SANTO DOMINGO SECTOR HACIENDA LA LAGUNA,100000000.0,100000000.0,0.0,100000000.0,2015,2015-06-23,2015-06-23,120,2015-10-23,3689371,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3977110'},900258711,8906801620,155.19515791107318,155.19515791107318,0.0,155.19515791107318,0,120,1.2932929825922765,833333.3333333334,0.0,0.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,3
15-12-3977204-3689442,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTÁ D.C.,OTHER,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LA VIA SIMIJACA SECTOR CENTRO POBLADO - LOS TANQUES MUNICIPIO DE SIMIJACA; DEPARTAMENTO DE CUNDINAMARCA,100000000.0,100000000.0,0.0,100000000.0,2015,2015-06-23,2015-06-23,120,2015-10-23,3689442,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3977204'},900258711,8999993842,155.19515791107318,155.19515791107318,0.0,155.19515791107318,0,120,1.2932929825922765,833333.3333333334,0.0,0.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,3
17-12-7304510-6640944,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTÁ D.C.,OTHER,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LA VIA DEL CENTRO POBLADO DE TATI QUE CONDUCE A LA VEREDA PAULINA ; SECTOR LA ESCUELA; DEL MUNICIPIO DE CAPARRAPI - CUNDINAMARCA,90000000.0,90000000.0,0.0,90000000.0,2017,2017-11-10,2017-11-30,240,2018-07-30,6640944,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7304510'},900258711,899999710,121.99800194383484,121.99800194383484,0.0,121.99800194383484,0,240,0.5083250080993118,375000.0,0.0,0.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,3
19-12-9449686-8600282,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTÁ D.C.,OTHER,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LA VIA CHAGUANI VEREDA MELGAS; SECTOR LOMA GORDA DEL MUNICIPIO DE CHAGUANI; CUNDINAMARCA.,100000000.0,100000000.0,0.0,100000000.0,2019,2019-05-23,2019-05-30,210,2019-12-30,8600282,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9449686'},900258711,899999400,120.75602934854537,120.75602934854537,0.0,120.75602934854537,0,210,0.5750287111835494,476190.4761904762,0.0,0.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,3
19-12-9560748-8702517,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTÁ D.C.,OTHER,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LA VIA QUE DEL CRUCE SOBRE LA VIA ENTRE TOCAIMA Y GIRARDOT CONDUCE A LA VEREDA PUBENZA SECTOR LOS ALGARROBOS DEL MUNICIPIO DE TOCAIMA CUNDINAMARCA,100000000.0,100000000.0,0.0,100000000.0,2019,2019-06-18,2019-06-28,180,2019-12-28,8702517,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9560748'},900258711,800093439,120.75602934854537,120.75602934854537,0.0,120.75602934854537,0,180,0.6708668297141409,555555.5555555555,0.0,0.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,3
